Age (AGEP),Total,N/A (person less than 1 year old/lived in same house 1 year ago),Alabama/AL,Alaska/AK,Arizona/AZ,Arkansas/AR,California/CA,Colorado/CO,Connecticut/CT,Delaware/DE,District of Columbia/DC,Florida/FL,Georgia/GA,Hawaii/HI,Idaho/ID,Illinois/IL,Indiana/IN,Iowa/IA,Kansas/KS,Kentucky/KY,Louisiana/LA,Maine/ME,Maryland/MD,Massachusetts/MA,Michigan/MI,Minnesota/MN,Mississippi/MS,Missouri/MO,Montana/MT,Nebraska/NE,Nevada/NV,New Hampshire/NH,New Jersey/NJ,New Mexico/NM,New York/NY,North Carolina/NC,North Dakota/ND,Ohio/OH,Oklahoma/OK,Oregon/OR,Pennsylvania/PA,Rhode Island/RI,South Carolina/SC,South Dakota/SD,Tennessee/TN,Texas/TX,Utah/UT,Vermont/VT,Virginia/VA,Washington/WA,West Virginia/WV,Wisconsin/WI,Wyoming/WY,Puerto Rico,France,Germany,"Northern Europe, Not Specified","Eastern Europe, Not Specified","Western Europe or Other Europe, Not Specified",Italy,Spain,"United Kingdom, Excluding England",England,Russia,Ukraine (2017 or later),Afghanistan,"China, Hong Kong, Macau and Paracel Islands",India,Iraq (2016 or earlier),Israel (2017 or later),Japan,Korea,Nepal,Pakistan,Philippines,Saudi Arabia,Taiwan,Thailand,Turkey,United Arab Emirates (2017 or later),Vietnam,"Eastern Asia, Not Specified","Western Asia, Not Specified","South Central Asia or Asia, Not Specified",Canada,Mexico,El Salvador,Guatemala,Honduras,"Central America, Not Specified",Cuba,Dominican Republic,Haiti,Jamaica,"Caribbean and North America, Not Specified",Brazil,Colombia,Ecuador (2017 or later),Peru (2017 or later),Venezuela (2017 or later),"South America, Not Specified",Egypt,Ethiopia (2017 or later),Kenya (2017 or later),Nigeria,"Western Africa, Not Specified","Northern Africa or Other Africa, Not Specified","Eastern Africa, Not Specified",Australia,"Other US Island Areas, Oceania, Not Specified, or At Sea"
74 years,1387,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75 years,1562,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 -> Total -> Total New Jersey -> Total Regular high school diploma,1323191,1207299,28,0,78,17,494,157,252,298,13,1484,84,14,7,0,40,0,80,13,166,63,178,111,58,12,65,0,13,69,120,37,95162,0,4832,311,0,180,10,0,2449,13,255,0,29,359,0,22,351,94,0,137,61,695,0,91,75,114,155,32,51,89,3,0,0,0,530,665,26,0,18,0,0,17,221,10,18,16,101,59,31,34,114,46,130,177,68,35,0,98,61,516,414,86,170,371,931,114,168,101,241,109,0,0,77,323,136,125,14,0
25 years,25501,21457,0,0,0,0,14,0,34,7,0,159,0,0,0,0,0,0,16,0,12,0,7,12,0,0,0,0,13,0,0,0,3166,0,78,0,0,0,0,0,229,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,18,0,0,0,0,0,61,63,48,0,0,0,0,0,0,0,0,0,0,0,0
26 years,23183,19641,0,0,0,17,27,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2686,0,94,16,0,0,0,0,41,0,0,0,0,38,0,0,0,0,0,0,0,92,0,0,0,0,45,0,0,0,0,0,0,0,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,144,59,0,0,0,0,0,0,0,0,0,0,0,0,0
27 years,22689,18445,0,0,0,0,40,47,0,0,0,44,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3590,0,222,0,0,61,0,0,54,0,19,0,0,0,0,0,0,39,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,17,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
28 years,23834,19772,0,0,0,0,50,10,38,13,0,0,50,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,3410,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,21,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,40,30,0,0,27,0,0,0,0,0,0,0,0,0,0,14,0,0,0
29 years,21783,17885,0,0,0,0,13,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297,0,176,0,0,0,0,0,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,15,0,47,0,0,0,0,94,0,0,0,41,0,0,0,0,0,9,0,0,0,96,0,0,0,0
30 years,24678,20922,0,0,0,0,53,0,0,36,0,56,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,3126,0,76,11,0,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,69,0,19,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0
31 years,21345,18142,0,0,0,0,36,0,0,0,0,14,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2593,0,156,31,0,19,0,0,30,0,0,0,0,0,0,0,44,30,0,0,0,41,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,17,0,0,0,0,34,0,0,0,0,0,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0
32 years,22073,18988,0,0,0,0,0,49,0,0,0,23,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,0,164,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,25,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33 years,21755,18477,0,0,0,0,30,0,0,0,0,15,0,0,0,0,10,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2686,0,162,0,0,12,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,27,0,31,0,0,0,0,0,0,0,0,0,0
34 years,20804,17211,0,0,23,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2892,0,373,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,58,0,0,0,27,0,0,0,0,0,0,0,0,0,53,0,0,0,0
35 years,22930,19402,0,0,0,0,0,5,0,41,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,0,113,0,0,26,0,0,31,0,0,0,0,0,0,0,0,0,0,67,0,0,0,38,0,0,0,0,51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,48,0,0,0,62,0,0,0,0,8,0,0,0,0,0,0,0,0
36 years,23224,20264,0,0,0,0,0,0,0,0,0,42,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405,0,97,59,0,0,0,0,15,0,0,0,0,100,0,0,31,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,25,29,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
37 years,22448,20234,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,69,0,0,1742,0,171,0,0,0,0,0,35,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
38 years,22354,20015,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1687,0,224,0,0,0,0,0,102,0,107,0,0,12,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
39 years,21746,19356,0,0,0,0,17,0,0,20,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,0,97,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,37,0,0,0
40 years,25835,23134,0,0,7,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2238,0,65,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,112,0,86,0,0,33,0,0,0,0,0,0,0,0
41 years,21358,19554,0,0,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1442,0,183,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
42 years,21717,19719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,0,19,0,0,0,0,0,66,0,31,0,0,8,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,26,23,0,0,0,0,59,0,0,0,0,0,0,0,0
43 years,21992,19797,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,0,122,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
44 years,23981,22063,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1494,0,15,46,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,11,0,0,0,0,0,8,0,0,0
45 years,28329,25531,0,0,0,0,8,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,0,168,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,56,0,55,0,0,0,0,0,33,0,26,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
46 years,25638,23401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866,0,119,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51,0,66,0,24,0,0,0,50,0,0,0,0,0,0,0,0,0
47 years,27966,25387,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2235,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,15,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,22,26,0,0,0,0,0,0,0,0,0,0,0,0
48 years,28889,26691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2016,0,50,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
49 years,32879,30084,0,0,0,0,46,0,0,13,0,56,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,10,0,2222,0,126,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,35,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,0,0
50 years,33599,30927,0,0,0,0,0,12,0,0,0,89,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2267,0,46,0,0,0,0,0,48,0,0,0,15,20,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,68,0,0,0,0,0,0,0,0,0,11,0,0,0
51 years,31540,29227,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2108,0,36,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
52 years,33417,31478,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,22,0,1584,0,105,0,0,0,0,0,27,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,25,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
53 years,32470,30142,0,0,0,0,0,18,0,0,0,46,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1995,0,46,17,0,0,0,0,56,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,6,0,0,0
54 years,33530,31269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1807,0,62,23,0,37,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,14,0
55 years,35255,32893,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,26,0,2031,0,82,0,0,0,0,0,31,0,0,0,0,16,0,0,49,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
56 years,34726,32569,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1756,0,124,0,0,0,0,0,61,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,22,9,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57 years,32913,31125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,0,59,17,0,25,0,0,34,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
58 years,33215,31210,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615,0,76,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
59 years,32594,30827,0,0,0,0,0,0,9,8,0,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,33,0,0,0,0,0,49,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60 years,34621,32455,0,0,0,0,62,0,16,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737,0,92,0,0,0,0,0,63,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,30,0,0,0,0,0,0,0,0,0,0
61 years,30864,29072,19,0,0,0,0,0,18,0,0,27,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,20,1578,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
62 years,29937,28440,0,0,0,0,8,0,0,31,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,98,0,0,0,0,0,114,0,0,0,0,0,0,0,21,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,20,15,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
63 years,27160,25422,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,30,0,1449,0,71,0,0,0,0,0,30,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,49,0,0,0,0
64 years,27058,25817,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,104,0,0,0,0,0,29,0,27,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
65 years,26081,24728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,13,0,0,0,0,0,36,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,32,26,0,0,0
66 years,23899,22398,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,15,0,0,0,18,0,0,0,0,0,0,0,0,0,1237,0,90,21,0,0,0,0,29,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67 years,22556,21483,9,0,0,0,0,0,0,0,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,74,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68 years,24602,23324,0,0,0,0,0,0,0,7,0,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,77,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69 years,22607,21410,0,0,0,0,6,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,24,0,0,0,0,0,64,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70 years,23545,22468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,56,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71 years,20357,19384,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,21,0,0,0,65,0,0,0,0,0,775,0,52,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72 years,21035,20099,0,0,0,0,16,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73 years,19105,18212,0,0,0,0,19,0,0,0,7,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,669,0,23,18,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
74 years,18771,17733,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,43,0,0,0,0,0,98,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0
75 years,18803,17615,0,0,0,0,0,0,48,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0,16,41,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,0,0,0,0,0,0,0,0,125,0,0
 -> Total -> Total New Jersey -> Total GED or alternative credential,137795,122445,29,0,0,0,0,4,34,16,0,169,38,20,0,51,0,0,14,0,0,28,37,15,0,0,0,0,0,0,0,0,12676,0,661,91,0,0,0,0,622,0,36,0,7,28,0,0,141,0,0,0,0,60,0,0,0,0,25,0,0,0,52,0,0,0,12,22,0,0,0,0,0,0,86,0,0,0,0,0,0,0,11,0,0,0,0,14,69,0,0,56,0,27,14,0,0,9,33,0,0,0,0,26,0,0,101,0,0,16
25 years,2419,1938,0,0,0,0,0,0,0,0,0,0,25,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26 years,2419,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
